strain	zone	zone_mean	hap_inv	haplotype_2	inversion
QG2854	sosi1	106.663301835885	N2-like	AB1	N2-like
QG2854	eri6e	86.4634360155943	N2-like	AB1	N2-like
QG2854	eri6f	95.6372638707512	N2-like	AB1	N2-like
QG2854	eri6f3utr	79.9054058937387	N2-like	AB1	N2-like
QG2855	TIR1	91.3885823304375	N2-like	AB1	N2-like
QG2855	TIR2	108.939604218941	N2-like	AB1	N2-like
QG2855	sosi1	114.153373920275	N2-like	AB1	N2-like
QG2855	eri6e	104.362873350381	N2-like	AB1	N2-like
QG2855	eri6f	120.490381649785	N2-like	AB1	N2-like
QG2855	eri6f3utr	91.2390982766085	N2-like	AB1	N2-like
QG2857	TIR1	111.393499745168	N2-like	AB1	N2-like
QG2857	TIR2	100.701578991896	N2-like	AB1	N2-like
QG2857	sosi1	110.11919395281	N2-like	AB1	N2-like
QG2857	eri6e	101.202855909401	N2-like	AB1	N2-like
QG2857	eri6f	97.2836154743998	N2-like	AB1	N2-like
QG2857	eri6f3utr	83.3072956214639	N2-like	AB1	N2-like
QG2873	TIR1	93.68751263937	N2-like	AB1	N2-like
QG2873	TIR2	116.603044624255	N2-like	AB1	N2-like
QG2873	sosi1	105.402285430346	N2-like	AB1	N2-like
QG2873	eri6e	98.1461779154093	N2-like	AB1	N2-like
QG2873	eri6f	86.1775985147781	N2-like	AB1	N2-like
QG2873	eri6f3utr	95.7412490450494	N2-like	AB1	N2-like
QG2874	TIR1	93.7527404059493	N2-like	AB1	N2-like
QG2874	TIR2	112.066207999722	N2-like	AB1	N2-like
QG2874	sosi1	107.019768861376	N2-like	AB1	N2-like
QG2874	eri6e	97.5305728575345	N2-like	AB1	N2-like
QG2874	eri6f	116.00282258868	N2-like	AB1	N2-like
QG2874	eri6f3utr	114.714973850933	N2-like	AB1	N2-like
QG2875	TIR1	107.396368754724	N2-like	AB1	N2-like
QG2875	TIR2	99.1667488387669	N2-like	AB1	N2-like
QG2875	sosi1	113.977654260518	N2-like	AB1	N2-like
QG2875	eri6e	106.528633037149	N2-like	AB1	N2-like
QG2875	eri6f	106.950810995886	N2-like	AB1	N2-like
QG2875	eri6f3utr	133.588518070272	N2-like	AB1	N2-like
QG2877	TIR1	112.840555820926	N2-like	AB1	N2-like
QG2877	TIR2	95.0805123259406	N2-like	AB1	N2-like
QG2877	sosi1	104.544544802828	N2-like	AB1	N2-like
QG2877	eri6e	83.2420005892379	N2-like	AB1	N2-like
QG2877	eri6f	98.2778709497385	N2-like	AB1	N2-like
QG2877	eri6f3utr	73.7216904144715	N2-like	AB1	N2-like
QG2932	TIR1	90.1512144628722	JU2526	JU2526	INVsosi-1
QG2932	TIR2	88.3120579696532	JU2526	JU2526	INVsosi-1
QG2932	sosi1	138.634287389127	JU2526	JU2526	INVsosi-1
QG2932	eri6e	107.166224256273	JU2526	JU2526	INVsosi-1
QG2932	eri6f	98.4726530395968	JU2526	JU2526	INVsosi-1
QG2932	eri6f3utr	108.604737858152	JU2526	JU2526	INVsosi-1
QG4003	TIR1	117.343778244783	N2-like	AB1	N2-like
QG4003	TIR2	115.444116360539	N2-like	AB1	N2-like
QG4003	sosi1	118.881624529598	N2-like	AB1	N2-like
QG4003	eri6e	108.179215308436	N2-like	AB1	N2-like
QG4003	eri6f	118.669047265875	N2-like	AB1	N2-like
QG4003	eri6f3utr	121.284780191845	N2-like	AB1	N2-like
QG4004	TIR1	125.44153330931	N2-like	AB1	N2-like
QG4004	TIR2	108.272300455095	N2-like	AB1	N2-like
QG4004	sosi1	114.802012711896	N2-like	AB1	N2-like
QG4004	eri6e	117.084885719155	N2-like	AB1	N2-like
QG4004	eri6f	109.746188669493	N2-like	AB1	N2-like
QG4004	eri6f3utr	95.2508169181916	N2-like	AB1	N2-like
QG4006	TIR1	120.040584637527	N2-like	AB1	N2-like
QG4006	TIR2	116.225667054109	N2-like	AB1	N2-like
QG4006	sosi1	105.041233559217	N2-like	AB1	N2-like
QG4006	eri6e	108.295997441836	N2-like	AB1	N2-like
QG4006	eri6f	103.086283845694	N2-like	AB1	N2-like
QG4006	eri6f3utr	102.247607739743	N2-like	AB1	N2-like
QG4008	TIR1	108.850731736252	N2-like	AB1	N2-like
QG4008	TIR2	117.537229143747	N2-like	AB1	N2-like
QG4008	sosi1	101.20301269992	N2-like	AB1	N2-like
QG4008	eri6e	99.5339351279274	N2-like	AB1	N2-like
QG4008	eri6f	93.251026115101	N2-like	AB1	N2-like
QG4008	eri6f3utr	100.571029385253	N2-like	AB1	N2-like
QG4010	TIR1	94.6057181565221	N2-like	AB1	N2-like
QG4010	TIR2	93.3824400914995	N2-like	AB1	N2-like
QG4010	sosi1	115.605808620705	N2-like	AB1	N2-like
QG4010	eri6e	103.999406684098	N2-like	AB1	N2-like
QG4010	eri6f	102.905522008136	N2-like	AB1	N2-like
QG4010	eri6f3utr	102.991166169398	N2-like	AB1	N2-like
QG4012	TIR1	114.300724161319	N2-like	AB1	N2-like
QG4012	TIR2	105.417491707179	N2-like	AB1	N2-like
QG4012	sosi1	108.185307737543	N2-like	AB1	N2-like
QG4012	eri6e	100.175415741199	N2-like	AB1	N2-like
QG4012	eri6f	104.980936200634	N2-like	AB1	N2-like
QG4012	eri6f3utr	95.9295634892271	N2-like	AB1	N2-like
QG4015	TIR1	98.1617605843275	JU2526	JU2526	INVsosi-1
QG4015	TIR2	97.2312395368089	JU2526	JU2526	INVsosi-1
QG4015	sosi1	138.630684282302	JU2526	JU2526	INVsosi-1
QG4015	eri6e	104.398595377467	JU2526	JU2526	INVsosi-1
QG4015	eri6f	102.472642373112	JU2526	JU2526	INVsosi-1
QG4015	eri6f3utr	81.7989859193523	JU2526	JU2526	INVsosi-1
QG4017	TIR1	99.9342743092996	N2-like	AB1	N2-like
QG4017	TIR2	102.070782381672	N2-like	AB1	N2-like
QG4017	sosi1	113.628986720748	N2-like	AB1	N2-like
QG4017	eri6e	94.796597386228	N2-like	AB1	N2-like
QG4017	eri6f	108.112303312321	N2-like	AB1	N2-like
QG4017	eri6f3utr	88.6165389752875	N2-like	AB1	N2-like
QG4018	TIR1	111.314736607271	N2-like	AB1	N2-like
QG4018	TIR2	110.50690049742	N2-like	AB1	N2-like
QG4018	sosi1	119.547575029282	N2-like	AB1	N2-like
QG4018	eri6e	101.556093550721	N2-like	AB1	N2-like
QG4018	eri6f	110.070528767077	N2-like	AB1	N2-like
QG4018	eri6f3utr	97.2113116882932	N2-like	AB1	N2-like
QG4021	TIR1	111.919477785109	N2-like	AB1	N2-like
QG4021	TIR2	116.576100805027	N2-like	AB1	N2-like
QG4021	sosi1	113.064932739849	N2-like	AB1	N2-like
QG4021	eri6e	101.062483010093	N2-like	AB1	N2-like
QG4021	eri6f	97.459432905218	N2-like	AB1	N2-like
QG4021	eri6f3utr	107.48101356083	N2-like	AB1	N2-like
QG4080	TIR1	93.6377941650336	N2-like	AB1	N2-like
QG4080	TIR2	91.1144573290516	N2-like	AB1	N2-like
QG4080	sosi1	116.132905541856	N2-like	AB1	N2-like
QG4080	eri6e	117.361570740251	N2-like	AB1	N2-like
QG4080	eri6f	105.851383207149	N2-like	AB1	N2-like
QG4080	eri6f3utr	70.820776669347	N2-like	AB1	N2-like
QG4103	TIR1	104.590599868539	N2-like	AB1	N2-like
QG4103	TIR2	84.8122458909908	N2-like	AB1	N2-like
QG4103	sosi1	109.160423623516	N2-like	AB1	N2-like
QG4103	eri6e	90.7830034122022	N2-like	AB1	N2-like
QG4103	eri6f	127.373000399167	N2-like	AB1	N2-like
QG4103	eri6f3utr	97.6593144837591	N2-like	AB1	N2-like
QG4135	TIR1	112.200103003264	JU2526	JU2526	INVsosi-1
QG4135	TIR2	95.5305585714625	JU2526	JU2526	INVsosi-1
QG4135	sosi1	144.494152009514	JU2526	JU2526	INVsosi-1
QG4135	eri6e	87.7892919557281	JU2526	JU2526	INVsosi-1
QG4135	eri6f	80.5426369426645	JU2526	JU2526	INVsosi-1
QG4135	eri6f3utr	110.8935887586	JU2526	JU2526	INVsosi-1
QG4138	TIR1	109.883040384386	N2-like	AB1	N2-like
QG4138	TIR2	91.2520500874051	N2-like	AB1	N2-like
QG4138	sosi1	115.083955340055	N2-like	AB1	N2-like
QG4138	eri6e	120.885858148751	N2-like	AB1	N2-like
QG4138	eri6f	120.183512313249	N2-like	AB1	N2-like
QG4138	eri6f3utr	105.037046102219	N2-like	AB1	N2-like
QG4147	TIR1	108.718203314022	N2-like	AB1	N2-like
QG4147	TIR2	114.629878704609	N2-like	AB1	N2-like
QG4147	sosi1	113.986476490643	N2-like	AB1	N2-like
QG4147	eri6e	110.284216210165	N2-like	AB1	N2-like
QG4147	eri6f	105.005978232351	N2-like	AB1	N2-like
QG4147	eri6f3utr	93.267835177253	N2-like	AB1	N2-like
QG4151	TIR1	90.3367943794554	JU2526	JU2526	INVsosi-1
QG4151	TIR2	84.956092098642	JU2526	JU2526	INVsosi-1
QG4151	sosi1	162.456976601499	JU2526	JU2526	INVsosi-1
QG4151	eri6e	118.005097709586	JU2526	JU2526	INVsosi-1
QG4151	eri6f	103.815952161682	JU2526	JU2526	INVsosi-1
QG4151	eri6f3utr	113.009013333962	JU2526	JU2526	INVsosi-1
QG4193	TIR1	114.185619450933	N2-like	AB1	N2-like
QG4193	TIR2	120.083912648616	N2-like	AB1	N2-like
QG4193	sosi1	107.829520650444	N2-like	AB1	N2-like
QG4193	eri6e	91.9967572188067	N2-like	AB1	N2-like
QG4193	eri6f	100.393645987776	N2-like	AB1	N2-like
QG4193	eri6f3utr	99.584617467574	N2-like	AB1	N2-like
QG4226	TIR1	80.7153579156219	JU2526	JU2526	INVsosi-1
QG4226	TIR2	68.6404891278598	JU2526	JU2526	INVsosi-1
QG4226	sosi1	162.906713238615	JU2526	JU2526	INVsosi-1
QG4226	eri6e	90.3734755117141	JU2526	JU2526	INVsosi-1
QG4226	eri6f	101.140121950901	JU2526	JU2526	INVsosi-1
QG4226	eri6f3utr	98.6968502738493	JU2526	JU2526	INVsosi-1
QG4228	TIR1	91.7822921428472	N2-like	AB1	N2-like
QG4228	TIR2	91.1723497070534	N2-like	AB1	N2-like
QG4228	sosi1	227.791111765758	N2-like	AB1	N2-like
QG4228	eri6e	115.931666873444	N2-like	AB1	N2-like
QG4228	eri6f	97.4525508206835	N2-like	AB1	N2-like
QG4228	eri6f3utr	73.4779873717634	N2-like	AB1	N2-like
QG536	TIR1	137.737298934622	N2-like	AB1	N2-like
QG536	TIR2	160.910896639954	N2-like	AB1	N2-like
QG536	sosi1	158.586822092036	N2-like	AB1	N2-like
QG536	eri6e	159.615720821193	N2-like	AB1	N2-like
QG536	eri6f	97.1462775742829	N2-like	AB1	N2-like
QG536	eri6f3utr	72.1772207526894	N2-like	AB1	N2-like
QG556	TIR1	108.052731154807	N2-like	AB1	N2-like
QG556	TIR2	121.137661669951	N2-like	AB1	N2-like
QG556	sosi1	181.45007191943	N2-like	AB1	N2-like
QG556	eri6e	196.79326918659	N2-like	AB1	N2-like
QG556	eri6f	103.309397223034	N2-like	AB1	N2-like
QG556	eri6f3utr	76.6328750996543	N2-like	AB1	N2-like
QG557	TIR1	127.261322826806	N2-like	AB1	N2-like
QG557	TIR2	163.450811234045	N2-like	AB1	N2-like
QG557	sosi1	195.440347278644	N2-like	AB1	N2-like
QG557	eri6e	185.583598373256	N2-like	AB1	N2-like
QG557	eri6f	96.235876984776	N2-like	AB1	N2-like
QG557	eri6f3utr	81.1760776466178	N2-like	AB1	N2-like
QW947	TIR1	75.1205854640377	N2-like	AB1	N2-like
QW947	TIR2	74.7513898553342	N2-like	AB1	N2-like
QW947	sosi1	300.624057283239	N2-like	AB1	N2-like
QW947	eri6e	106.160392382862	N2-like	AB1	N2-like
QW947	eri6f	88.8105472615523	N2-like	AB1	N2-like
QW947	eri6f3utr	73.8638841011721	N2-like	AB1	N2-like
QX1211	TIR1	3.30026161826352	ANCeri-7	ECA1238	ANCeri-7
QX1211	TIR2	3.04679151234707	ANCeri-7	ECA1238	ANCeri-7
QX1211	sosi1	383.989043970995	ANCeri-7	ECA1238	ANCeri-7
QX1211	eri6e	107.786245337793	ANCeri-7	ECA1238	ANCeri-7
QX1211	eri6f	79.0085544980281	ANCeri-7	ECA1238	ANCeri-7
QX1211	eri6f3utr	63.4579779323627	ANCeri-7	ECA1238	ANCeri-7
QX1212	TIR1	113.44363777289	N2-like	AB1	N2-like
QX1212	TIR2	107.648772334479	N2-like	AB1	N2-like
QX1212	sosi1	158.269737530943	N2-like	AB1	N2-like
QX1212	eri6e	174.716731490499	N2-like	AB1	N2-like
QX1212	eri6f	112.078097697025	N2-like	AB1	N2-like
QX1212	eri6f3utr	94.7526520095463	N2-like	AB1	N2-like
QX1233	TIR1	120.866692376155	N2-like	AB1	N2-like
QX1233	TIR2	115.891816124349	N2-like	AB1	N2-like
QX1233	sosi1	186.606324026597	N2-like	AB1	N2-like
QX1233	eri6e	204.862924284589	N2-like	AB1	N2-like
QX1233	eri6f	103.60380730442	N2-like	AB1	N2-like
QX1233	eri6f3utr	77.9386469839337	N2-like	AB1	N2-like
QX1791	TIR1	84.1108742909592	CB4856-like	CB4856	CB4856-like
QX1791	TIR2	64.505147178823	CB4856-like	CB4856	CB4856-like
QX1791	sosi1	173.94648037196	CB4856-like	CB4856	CB4856-like
QX1791	eri6e	168.60462177855	CB4856-like	CB4856	CB4856-like
QX1791	eri6f	121.462280164087	CB4856-like	CB4856	CB4856-like
QX1791	eri6f3utr	86.0555406566639	CB4856-like	CB4856	CB4856-like
QX1792	TIR1	128.404664128953	N2-like	AB1	N2-like
QX1792	TIR2	156.781912370304	N2-like	AB1	N2-like
QX1792	sosi1	175.330808596432	N2-like	AB1	N2-like
QX1792	eri6e	168.882864154368	N2-like	AB1	N2-like
QX1792	eri6f	106.381620306658	N2-like	AB1	N2-like
QX1792	eri6f3utr	83.6762150065613	N2-like	AB1	N2-like
QX1793	TIR1	172.946948276798	N2-like	AB1	N2-like
QX1793	TIR2	166.852564614837	N2-like	AB1	N2-like
QX1793	sosi1	148.962340040017	N2-like	AB1	N2-like
QX1793	eri6e	150.975486352659	N2-like	AB1	N2-like
QX1793	eri6f	94.2956825702721	N2-like	AB1	N2-like
QX1793	eri6f3utr	89.5697117913333	N2-like	AB1	N2-like
QX1794	TIR1	88.3929655909901	N2-like	AB1	N2-like
QX1794	TIR2	91.5656787908573	N2-like	AB1	N2-like
QX1794	sosi1	317.881585001835	N2-like	AB1	N2-like
QX1794	eri6e	113.124467428163	N2-like	AB1	N2-like
QX1794	eri6f	74.1618892138908	N2-like	AB1	N2-like
QX1794	eri6f3utr	59.3488868984176	N2-like	AB1	N2-like
RC301	TIR1	122.240106789128	N2-like	AB1	N2-like
RC301	TIR2	179.88971761893	N2-like	AB1	N2-like
RC301	sosi1	155.621906590065	N2-like	AB1	N2-like
RC301	eri6e	166.947913886382	N2-like	AB1	N2-like
RC301	eri6f	110.348964409066	N2-like	AB1	N2-like
RC301	eri6f3utr	85.0983618318205	N2-like	AB1	N2-like
TWN2530	TIR1	121.482473152489	N2-like	AB1	N2-like
TWN2530	TIR2	114.67270718621	N2-like	AB1	N2-like
TWN2530	sosi1	96.2320836495211	N2-like	AB1	N2-like
TWN2530	eri6e	83.4801124545876	N2-like	AB1	N2-like
TWN2530	eri6f	112.321367754396	N2-like	AB1	N2-like
TWN2530	eri6f3utr	86.4643013980707	N2-like	AB1	N2-like
TWN2542	TIR1	126.046156664915	N2-like	AB1	N2-like
TWN2542	TIR2	115.837499073544	N2-like	AB1	N2-like
TWN2542	sosi1	117.905281866933	N2-like	AB1	N2-like
TWN2542	eri6e	109.955688257443	N2-like	AB1	N2-like
TWN2542	eri6f	88.2852329283962	N2-like	AB1	N2-like
TWN2542	eri6f3utr	83.2999978682942	N2-like	AB1	N2-like
WN2001	TIR1	6.46575187543305	JU2106	JU2106	ANCeri-7
WN2001	TIR2	5.95076969584368	JU2106	JU2106	ANCeri-7
WN2001	sosi1	173.612047702866	JU2106	JU2106	ANCeri-7
WN2001	eri6e	181.255316589717	JU2106	JU2106	ANCeri-7
WN2001	eri6f	118.177787400124	JU2106	JU2106	ANCeri-7
WN2001	eri6f3utr	6.45418481687296	JU2106	JU2106	ANCeri-7
WN2002	TIR1	0.50702714558148	JU2106	JU2106	ANCeri-7
WN2002	TIR2	3.39389617891632	JU2106	JU2106	ANCeri-7
WN2002	sosi1	175.891461303959	JU2106	JU2106	ANCeri-7
WN2002	eri6e	211.116276019678	JU2106	JU2106	ANCeri-7
WN2002	eri6f	122.930500145575	JU2106	JU2106	ANCeri-7
WN2002	eri6f3utr	7.64534175195381	JU2106	JU2106	ANCeri-7
WN2033	TIR1	108.006557923394	N2-like	AB1	N2-like
WN2033	TIR2	126.802190076597	N2-like	AB1	N2-like
WN2033	sosi1	135.593624320819	N2-like	AB1	N2-like
WN2033	eri6e	133.306556131441	N2-like	AB1	N2-like
WN2033	eri6f	110.515350295928	N2-like	AB1	N2-like
WN2033	eri6f3utr	75.8305195346778	N2-like	AB1	N2-like
WN2050	TIR1	110.660947122646	N2-like	AB1	N2-like
WN2050	TIR2	113.889075149785	N2-like	AB1	N2-like
WN2050	sosi1	151.828876489447	N2-like	AB1	N2-like
WN2050	eri6e	125.524848967468	N2-like	AB1	N2-like
WN2050	eri6f	128.582230558113	N2-like	AB1	N2-like
WN2050	eri6f3utr	83.6808340198745	N2-like	AB1	N2-like
WN2063	TIR1	88.2847545418507	N2-like	AB1	N2-like
WN2063	TIR2	86.1627919117692	N2-like	AB1	N2-like
WN2063	sosi1	140.82998440553	N2-like	AB1	N2-like
WN2063	eri6e	131.352425260958	N2-like	AB1	N2-like
WN2063	eri6f	100.397784927128	N2-like	AB1	N2-like
WN2063	eri6f3utr	111.152694060167	N2-like	AB1	N2-like
WN2064	TIR1	114.721889351974	N2-like	AB1	N2-like
WN2064	TIR2	112.626342298209	N2-like	AB1	N2-like
WN2064	sosi1	169.047447527702	N2-like	AB1	N2-like
WN2064	eri6e	140.612534180664	N2-like	AB1	N2-like
WN2064	eri6f	121.311564361657	N2-like	AB1	N2-like
WN2064	eri6f3utr	93.0193388458973	N2-like	AB1	N2-like
WN2066	TIR1	100.671354494216	N2-like	AB1	N2-like
WN2066	TIR2	94.6615083685999	N2-like	AB1	N2-like
WN2066	sosi1	129.888357563383	N2-like	AB1	N2-like
WN2066	eri6e	123.1403948031	N2-like	AB1	N2-like
WN2066	eri6f	125.125172383125	N2-like	AB1	N2-like
WN2066	eri6f3utr	115.944777184707	N2-like	AB1	N2-like
WN2068	TIR1	120.221443496638	N2-like	AB1	N2-like
WN2068	TIR2	98.6168470400382	N2-like	AB1	N2-like
WN2068	sosi1	151.608703155014	N2-like	AB1	N2-like
WN2068	eri6e	147.966734327216	N2-like	AB1	N2-like
WN2068	eri6f	104.572234997709	N2-like	AB1	N2-like
WN2068	eri6f3utr	116.361690669402	N2-like	AB1	N2-like
WN2069	TIR1	114.07886034365	N2-like	AB1	N2-like
WN2069	TIR2	116.065433698079	N2-like	AB1	N2-like
WN2069	sosi1	160.166121028556	N2-like	AB1	N2-like
WN2069	eri6e	142.466729458155	N2-like	AB1	N2-like
WN2069	eri6f	113.207572930415	N2-like	AB1	N2-like
WN2069	eri6f3utr	98.4377548108284	N2-like	AB1	N2-like
WN2082	TIR1	103.680584434279	N2-like	AB1	N2-like
WN2082	TIR2	74.2802787672638	N2-like	AB1	N2-like
WN2082	sosi1	106.668342794657	N2-like	AB1	N2-like
WN2082	eri6e	115.320366382269	N2-like	AB1	N2-like
WN2082	eri6f	75.3259200654076	N2-like	AB1	N2-like
WN2082	eri6f3utr	96.0506811969662	N2-like	AB1	N2-like
WN2086	TIR1	121.82953849809	N2-like	AB1	N2-like
WN2086	TIR2	111.140704717253	N2-like	AB1	N2-like
WN2086	sosi1	102.903817604103	N2-like	AB1	N2-like
WN2086	eri6e	105.986486742326	N2-like	AB1	N2-like
WN2086	eri6f	92.2631929237315	N2-like	AB1	N2-like
WN2086	eri6f3utr	79.8004119526962	N2-like	AB1	N2-like
WN2107	TIR1	105.41053017146	N2-like	AB1	N2-like
WN2107	TIR2	114.950749906376	N2-like	AB1	N2-like
WN2107	sosi1	123.111313538141	N2-like	AB1	N2-like
WN2107	eri6e	108.707995665267	N2-like	AB1	N2-like
WN2107	eri6f	119.153322316648	N2-like	AB1	N2-like
WN2107	eri6f3utr	99.3776458903107	N2-like	AB1	N2-like
WN2117	TIR1	111.691026280585	N2-like	AB1	N2-like
WN2117	TIR2	118.227730605854	N2-like	AB1	N2-like
WN2117	sosi1	114.895997146592	N2-like	AB1	N2-like
WN2117	eri6e	85.7777054938065	N2-like	AB1	N2-like
WN2117	eri6f	109.978029754335	N2-like	AB1	N2-like
WN2117	eri6f3utr	99.9732264800809	N2-like	AB1	N2-like
XZ1513	TIR1	111.976086727474	N2-like	AB1	N2-like
XZ1513	TIR2	131.511863403648	N2-like	AB1	N2-like
XZ1513	sosi1	127.618854623884	N2-like	AB1	N2-like
XZ1513	eri6e	120.627891195358	N2-like	AB1	N2-like
XZ1513	eri6f	100.339877358939	N2-like	AB1	N2-like
XZ1513	eri6f3utr	96.3581361939018	N2-like	AB1	N2-like
XZ1514	TIR1	51.9231417264447	ANCeri-7	ECA1238	ANCeri-7
XZ1514	TIR2	69.3863615684565	ANCeri-7	ECA1238	ANCeri-7
XZ1514	sosi1	207.737382547335	ANCeri-7	ECA1238	ANCeri-7
XZ1514	eri6e	115.043796978339	ANCeri-7	ECA1238	ANCeri-7
XZ1514	eri6f	94.8164665275126	ANCeri-7	ECA1238	ANCeri-7
XZ1514	eri6f3utr	94.4724449013123	ANCeri-7	ECA1238	ANCeri-7
XZ1515	TIR1	119.437130788643	N2-like	AB1	N2-like
XZ1515	TIR2	98.4146079663081	N2-like	AB1	N2-like
XZ1515	sosi1	133.419800611344	N2-like	AB1	N2-like
XZ1515	eri6e	129.936020927893	N2-like	AB1	N2-like
XZ1515	eri6f	120.805412848517	N2-like	AB1	N2-like
XZ1515	eri6f3utr	105.510073622039	N2-like	AB1	N2-like
XZ1516	TIR1	13.8101425188146	ANCeri-7	ECA2191	ANCeri-7
XZ1516	TIR2	15.2611016718118	ANCeri-7	ECA2191	ANCeri-7
XZ1516	sosi1	198.640342328426	ANCeri-7	ECA2191	ANCeri-7
XZ1516	eri6e	103.499447662444	ANCeri-7	ECA2191	ANCeri-7
XZ1516	eri6f	85.2195709085572	ANCeri-7	ECA2191	ANCeri-7
XZ1516	eri6f3utr	92.8890822027954	ANCeri-7	ECA2191	ANCeri-7
XZ1672	TIR1	106.115883382346	N2-like	AB1	N2-like
XZ1672	TIR2	105.843896729012	N2-like	AB1	N2-like
XZ1672	sosi1	187.208171336529	N2-like	AB1	N2-like
XZ1672	eri6e	139.125390706898	N2-like	AB1	N2-like
XZ1672	eri6f	104.673014594868	N2-like	AB1	N2-like
XZ1672	eri6f3utr	102.505425147947	N2-like	AB1	N2-like
XZ1734	TIR1	132.80785084098	N2-like	AB1	N2-like
XZ1734	TIR2	86.4587125545252	N2-like	AB1	N2-like
XZ1734	sosi1	170.167187907283	N2-like	AB1	N2-like
XZ1734	eri6e	170.919643752591	N2-like	AB1	N2-like
XZ1734	eri6f	122.008662783327	N2-like	AB1	N2-like
XZ1734	eri6f3utr	118.807922167972	N2-like	AB1	N2-like
XZ1735	TIR1	92.3176355237107	N2-like	AB1	N2-like
XZ1735	TIR2	92.7998693307908	N2-like	AB1	N2-like
XZ1735	sosi1	176.167279570863	N2-like	AB1	N2-like
XZ1735	eri6e	157.359747267748	N2-like	AB1	N2-like
XZ1735	eri6f	154.349987739753	N2-like	AB1	N2-like
XZ1735	eri6f3utr	98.0025974790319	N2-like	AB1	N2-like
XZ1756	TIR1	115.451932229306	N2-like	AB1	N2-like
XZ1756	TIR2	97.5305727618093	N2-like	AB1	N2-like
XZ1756	sosi1	187.479601088575	N2-like	AB1	N2-like
XZ1756	eri6e	155.280220168504	N2-like	AB1	N2-like
XZ1756	eri6f	109.572555970358	N2-like	AB1	N2-like
XZ1756	eri6f3utr	103.85182562007	N2-like	AB1	N2-like
XZ2018	TIR1	91.921836658348	N2-like	AB1	N2-like
XZ2018	TIR2	95.8085659591624	N2-like	AB1	N2-like
XZ2018	sosi1	204.487642028767	N2-like	AB1	N2-like
XZ2018	eri6e	180.230690690531	N2-like	AB1	N2-like
XZ2018	eri6f	123.253427644223	N2-like	AB1	N2-like
XZ2018	eri6f3utr	135.275899569084	N2-like	AB1	N2-like
XZ2019	TIR1	42.5535236422654	CB4856-like	CB4856	CB4856-like
XZ2019	TIR2	21.5714706745026	CB4856-like	CB4856	CB4856-like
XZ2019	sosi1	370.007427358967	CB4856-like	CB4856	CB4856-like
XZ2019	eri6e	92.0824273444113	CB4856-like	CB4856	CB4856-like
XZ2019	eri6f	83.5572146934731	CB4856-like	CB4856	CB4856-like
XZ2019	eri6f3utr	66.1093077825843	CB4856-like	CB4856	CB4856-like
XZ2020	TIR1	87.4563542971183	N2-like	AB1	N2-like
XZ2020	TIR2	95.2231924172019	N2-like	AB1	N2-like
XZ2020	sosi1	168.061666027803	N2-like	AB1	N2-like
XZ2020	eri6e	166.642166157755	N2-like	AB1	N2-like
XZ2020	eri6f	124.010100577311	N2-like	AB1	N2-like
XZ2020	eri6f3utr	108.322222204659	N2-like	AB1	N2-like
XZ2211	TIR1	99.8127102569709	N2-like	AB1	N2-like
XZ2211	TIR2	89.2861046178182	N2-like	AB1	N2-like
XZ2211	sosi1	129.488819213155	N2-like	AB1	N2-like
XZ2211	eri6e	123.649233067021	N2-like	AB1	N2-like
XZ2211	eri6f	112.45131915208	N2-like	AB1	N2-like
XZ2211	eri6f3utr	120.434932759802	N2-like	AB1	N2-like
